Wall time,Epoch,Undefended,KL,PSNR,MI,Entropy,,MN
1672156476,188,0.969579995,0.997160017,0.996079981,0.997600019,0.99812001,0.996659994,0.896659994
1672156852,189,0.968100011,0.997120023,0.996399999,0.997780025,0.998319983,0.997240007,0.897240007
1672157231,190,0.969299972,0.997640014,0.995760024,0.99752003,0.997919977,0.996460021,0.896460021
1672157608,191,0.970040023,0.997680008,0.996500015,0.997460008,0.997680008,0.996879995,0.896879995
1672157986,192,0.969420016,0.997460008,0.996179998,0.997640014,0.998319983,0.996680021,0.896680021
1672158364,193,0.969420016,0.997380018,0.996100008,0.997799993,0.998080015,0.996439993,0.896439993
1672158742,194,0.968659997,0.99691999,0.996119976,0.997579992,0.998239994,0.99654001,0.89654001
1672159120,195,0.969439983,0.997640014,0.99691999,0.997940004,0.998260021,0.996980011,0.896980011
1672159498,196,0.969579995,0.997380018,0.996580005,0.997619987,0.998199999,0.996580005,0.896580005
1672159876,197,0.968900025,0.997179985,0.99654001,0.997300029,0.998179972,0.99654001,0.89654001
1672160254,198,0.969420016,0.997200012,0.997039974,0.997720003,0.998359978,0.996739984,0.896739984
1672160630,199,0.968420029,0.997619987,0.996460021,0.997380018,0.997940004,0.996420026,0.896420026
1672161008,200,0.968420029,0.99713999,0.99624002,0.997600019,0.997780025,0.996479988,0.896479988
1672161387,201,0.970279992,0.997439981,0.996339977,0.997600019,0.998199999,0.996860027,0.896860027
1672161764,202,0.969399989,0.997340024,0.996320009,0.997259974,0.998220026,0.996460021,0.896460021
1672162141,203,0.969479978,0.997420013,0.996580005,0.997940004,0.998260021,0.996599972,0.896599972
1672162520,204,0.96766001,0.997640014,0.995880008,0.997640014,0.998199999,0.996460021,0.896460021
1672162897,205,0.969380021,0.997099996,0.996200025,0.997720003,0.998019993,0.996720016,0.896720016
1672163275,206,0.968760014,0.997319996,0.99691999,0.997560024,0.99804002,0.996879995,0.896879995
1672163653,207,0.97013998,0.99713999,0.996500015,0.997900009,0.997919977,0.996860027,0.896860027
1672164031,208,0.970000029,0.997619987,0.996739984,0.99782002,0.998019993,0.996900022,0.896900022
1672164408,209,0.969879985,0.997420013,0.996659994,0.99782002,0.998019993,0.996640027,0.896640027
1672164785,210,0.969699979,0.997739971,0.996800005,0.997300029,0.998019993,0.996680021,0.896680021
1672165162,211,0.969200015,0.997359991,0.996439993,0.997619987,0.998279989,0.996720016,0.896720016
1672165541,212,0.969780028,0.997659981,0.996320009,0.997619987,0.997940004,0.997120023,0.897120023
1672165918,213,0.969380021,0.997240007,0.996320009,0.997560024,0.998059988,0.996739984,0.896739984
1672166295,214,0.968800008,0.997020006,0.996200025,0.997600019,0.997940004,0.99691999,0.89691999
1672166673,215,0.968360007,0.997919977,0.996479988,0.997720003,0.998199999,0.996399999,0.896399999
1672167051,216,0.970000029,0.997479975,0.996439993,0.997560024,0.998399973,0.996860027,0.896860027
1672167429,217,0.969600022,0.997500002,0.996379972,0.997479975,0.997959971,0.996699989,0.896699989
1672167807,218,0.969980001,0.997420013,0.996200025,0.997739971,0.998300016,0.996619999,0.896619999
1672168185,219,0.969399989,0.997280002,0.996259987,0.998000026,0.998059988,0.996460021,0.896460021
1672168562,220,0.969479978,0.997500002,0.996460021,0.997560024,0.997940004,0.99721998,0.89721998
1672168939,221,0.969739974,0.997720003,0.996420026,0.997539997,0.998220026,0.996599972,0.896599972
1672169318,222,0.969879985,0.997399986,0.996039987,0.997560024,0.997879982,0.996879995,0.896879995
1672169693,223,0.96983999,0.99782002,0.996339977,0.997739971,0.997979999,0.996819973,0.896819973
1672170071,224,0.968100011,0.997240007,0.996460021,0.997839987,0.997959971,0.996900022,0.896900022
1672170448,225,0.969560027,0.996959984,0.996280015,0.997739971,0.998319983,0.996460021,0.896460021
1672170824,226,0.970179975,0.997120023,0.996079981,0.997340024,0.998279989,0.997039974,0.897039974
1672171203,227,0.969039977,0.997039974,0.99594003,0.997699976,0.998319983,0.997300029,0.897300029
1672171578,228,0.968879998,0.997539997,0.996140003,0.997739971,0.998239994,0.99684,0.89684
1672171957,229,0.969460011,0.997340024,0.996299982,0.99752003,0.998300016,0.996860027,0.896860027
1672172334,230,0.968779981,0.997099996,0.996140003,0.997500002,0.998319983,0.997039974,0.897039974
1672172710,231,0.968119979,0.997640014,0.997120023,0.997640014,0.998319983,0.996900022,0.896900022
1672173087,232,0.969980001,0.997120023,0.996680021,0.997860014,0.998160005,0.996479988,0.896479988
1672173464,233,0.969900012,0.997479975,0.996119976,0.997460008,0.99804002,0.996760011,0.896760011
1672173840,234,0.969179988,0.997259974,0.996179998,0.997579992,0.997739971,0.997120023,0.897120023
1672174218,235,0.969200015,0.997300029,0.996699989,0.997359991,0.998139977,0.996819973,0.896819973
1672174595,236,0.969659984,0.997659981,0.996039987,0.997579992,0.998099983,0.996659994,0.896659994
1672174973,237,0.968739986,0.997039974,0.99624002,0.99812001,0.99812001,0.996659994,0.896659994
1672175350,238,0.969340026,0.997500002,0.996140003,0.998080015,0.997640014,0.996399999,0.896399999
1672175728,239,0.970179975,0.997579992,0.996379972,0.997420013,0.998220026,0.996739984,0.896739984
1672176107,240,0.969879985,0.997340024,0.99624002,0.997739971,0.998099983,0.996699989,0.896699989
1672176485,241,0.968580008,0.997479975,0.99684,0.997680008,0.998260021,0.996739984,0.896739984
1672176863,242,0.969780028,0.997479975,0.996479988,0.997680008,0.998539984,0.997080028,0.897080028
1672177241,243,0.97082001,0.997380018,0.996280015,0.997399986,0.998220026,0.996999979,0.896999979
1672177617,244,0.969659984,0.997240007,0.99624002,0.997500002,0.998059988,0.996680021,0.896680021
1672177994,245,0.969479978,0.997979999,0.996219993,0.997500002,0.99782002,0.99691999,0.89691999
1672178370,246,0.969579995,0.997179985,0.996599972,0.997860014,0.997680008,0.996760011,0.896760011
1672178748,247,0.969659984,0.997359991,0.996219993,0.997300029,0.998019993,0.996800005,0.896800005
1672179125,248,0.968079984,0.997240007,0.996219993,0.997399986,0.997900009,0.996720016,0.896720016
1672179500,249,0.96991998,0.99721998,0.996640027,0.997860014,0.998220026,0.996699989,0.896699989
1672179876,250,0.968119979,0.997560024,0.996299982,0.997959971,0.99812001,0.997179985,0.897179985
1672180254,251,0.969060004,0.997460008,0.996439993,0.997460008,0.998199999,0.996580005,0.896580005
1672180630,252,0.968959987,0.997919977,0.996100008,0.997420013,0.998080015,0.996559978,0.896559978
1672181008,253,0.968720019,0.997359991,0.996819973,0.997380018,0.997739971,0.996479988,0.896479988
1672181384,254,0.968159974,0.997340024,0.996819973,0.997359991,0.998080015,0.996800005,0.896800005
1672181762,255,0.968079984,0.997399986,0.996680021,0.99752003,0.998080015,0.996980011,0.896980011
1672182138,256,0.970040023,0.997160017,0.996420026,0.997959971,0.998239994,0.996519983,0.896519983
1672182516,257,0.968959987,0.997439981,0.996619999,0.997340024,0.998080015,0.996640027,0.896640027
1672182893,258,0.967599988,0.997799993,0.996879995,0.997579992,0.998059988,0.996739984,0.896739984
1672183269,259,0.96916002,0.997160017,0.996280015,0.997799993,0.997619987,0.995999992,0.895999992
1672183646,260,0.968620002,0.997739971,0.996399999,0.997600019,0.998099983,0.996479988,0.896479988
1672184022,261,0.969720006,0.997340024,0.996179998,0.997759998,0.997959971,0.99654001,0.89654001
1672184398,262,0.969659984,0.997479975,0.996439993,0.997380018,0.99842,0.996680021,0.896680021
1672184776,263,0.969560027,0.997240007,0.996479988,0.997280002,0.997919977,0.996940017,0.896940017
1672185154,264,0.969659984,0.997399986,0.996320009,0.997579992,0.998239994,0.996720016,0.896720016
1672185533,265,0.969739974,0.997060001,0.996559978,0.997879982,0.998099983,0.996779978,0.896779978
1672185911,266,0.968739986,0.997500002,0.996599972,0.997579992,0.997780025,0.996659994,0.896659994
1672186289,267,0.969039977,0.997240007,0.996159971,0.997340024,0.997919977,0.996739984,0.896739984
1672186665,268,0.96983999,0.997319996,0.996900022,0.997659981,0.997959971,0.996599972,0.896599972
1672187042,269,0.968540013,0.997780025,0.996779978,0.997659981,0.99782002,0.996739984,0.896739984
1672187419,270,0.968919992,0.997619987,0.996800005,0.997600019,0.998179972,0.996580005,0.896580005
1672187797,271,0.969439983,0.997579992,0.995959997,0.997460008,0.998080015,0.996699989,0.896699989
1672188174,272,0.969359994,0.997759998,0.996399999,0.997720003,0.998099983,0.996479988,0.896479988
1672188553,273,0.969219983,0.997179985,0.99624002,0.99752003,0.997900009,0.996460021,0.896460021
1672188929,274,0.969879985,0.997259974,0.996420026,0.997799993,0.998099983,0.99624002,0.89624002
1672189306,275,0.967939973,0.997319996,0.99624002,0.997280002,0.998059988,0.996959984,0.896959984
1672189683,276,0.968819976,0.997319996,0.995859981,0.997579992,0.998319983,0.996640027,0.896640027
1672190062,277,0.967519999,0.997500002,0.996320009,0.99782002,0.998179972,0.996800005,0.896800005
1672190439,278,0.967939973,0.997659981,0.996460021,0.997839987,0.998300016,0.996519983,0.896519983
1672190817,279,0.96825999,0.997799993,0.996420026,0.997359991,0.99842,0.996479988,0.896479988
1672191194,280,0.969799995,0.996900022,0.996299982,0.997659981,0.998019993,0.997240007,0.897240007
